# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	983081	984133	+	JPEOAD_00939	679.0	1.5e-246	0.969	1.0	1.0	UniRef:UniRef90_A0A858JID1
contig_3	cds	984133	984924	+	JPEOAD_00940	478.0	5.4e-170	1.0	0.992	0.924	UniRef:UniRef90_G2I113
contig_3	cds	984935	986440	+	JPEOAD_00941	818.0	2.9e-296	1.0	0.998	1.0	UniRef:UniRef90_UPI000207FD21
contig_3	cds	986540	987529	+	JPEOAD_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7A9
contig_3	cds	987597	988187	+	JPEOAD_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C790
contig_3	cds	988303	988920	+	JPEOAD_00944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C779
contig_3	cds	988959	989531	+	JPEOAD_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C780
contig_3	cds	989538	990632	+	JPEOAD_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7B8
contig_3	cds	990688	991971	+	JPEOAD_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JEP2
contig_3	cds	992025	992618	+	JPEOAD_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7C8
contig_3	cds	992726	993163	+	JPEOAD_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7B4
contig_3	cds	993166	993624	+	JPEOAD_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7B2
contig_3	cds	993638	994399	-	JPEOAD_00951	456.0	1.9e-161	0.980	1.0	1.0	UniRef:UniRef90_A0A858JLX5
contig_3	cds	994720	995070	-	JPEOAD_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7B9
contig_3	cds	995152	995787	-	JPEOAD_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7A1
contig_3	cds	995784	996872	-	JPEOAD_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C789
contig_3	cds	997000	997380	+	JPEOAD_00955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C793
contig_3	cds	997453	998112	+	JPEOAD_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7C2
contig_3	cds	998147	998659	+	JPEOAD_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7A7
contig_3	rRNA	999088	1000576	+	JPEOAD_00958	1558.1	2.1e-47	-	-	-	RFAM:RF00177
contig_3	tRNA	1000747	1000823	+	JPEOAD_00959	86.8	-	-	-	-	-
contig_3	tRNA	1000863	1000938	+	JPEOAD_00960	82.4	-	-	-	-	-
contig_3	rRNA	1001333	1004071	+	JPEOAD_00961	2720.6	9.8e-06	-	-	-	RFAM:RF02541
contig_3	rRNA	1004185	1004300	+	JPEOAD_00962	83.8	8.7e-14	-	-	-	RFAM:RF00001
contig_3	tRNA	1004322	1004398	+	JPEOAD_00963	80.8	-	-	-	-	-
contig_3	cds	1004573	1004842	-	JPEOAD_00964	-	-	-	-	-	-
contig_3	cds	1004990	1005517	+	JPEOAD_00965	247.0	9.3e-82	0.811	0.904	0.754	UniRef:UniRef90_A0A7W4I8I4
contig_3	cds	1006165	1006962	-	JPEOAD_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00058697AB
contig_3	cds	1006987	1007655	-	JPEOAD_00967	436.0	1.5e-154	0.977	1.0	1.0	UniRef:UniRef90_UPI001CD7B26E
contig_3	cds	1007714	1008940	+	JPEOAD_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_3	cds	1008937	1009782	+	JPEOAD_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_3	cds	1009772	1010104	-	JPEOAD_00970	140.0	3.0e-41	0.936	0.880	0.650	UniRef:UniRef90_UPI001F557993
contig_3	cds	1010212	1011087	+	JPEOAD_00971	556.0	4.1e-200	0.983	1.0	0.997	UniRef:UniRef90_A0A858JRN5
contig_3	cds	1011778	1012662	-	JPEOAD_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEH3
contig_3	cds	1012757	1013773	+	JPEOAD_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JKJ7
contig_3	cds	1014004	1014414	+	JPEOAD_00974	-	-	-	-	-	-
contig_3	cds	1014320	1014568	-	JPEOAD_00975	157.0	1.4e-48	1.0	0.988	1.0	UniRef:UniRef90_UPI000207FE7D
contig_3	cds	1014643	1014936	+	JPEOAD_00976	-	-	-	-	-	-
contig_3	cds	1014894	1015226	+	JPEOAD_00977	-	-	-	-	-	-
contig_3	cds	1016382	1016618	+	JPEOAD_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A939HKC7
contig_3	cds	1016566	1017069	+	JPEOAD_00979	261.0	1.8e-87	0.886	0.980	0.905	UniRef:UniRef90_A0A858JR82
contig_3	cds	1017237	1017419	+	JPEOAD_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEG6
contig_3	cds	1017560	1018390	-	JPEOAD_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_3	cds	1018639	1019448	+	JPEOAD_00982	552.0	3.0e-198	1.0	0.835	1.0	UniRef:UniRef90_A0A858JL48
contig_3	cds	1019502	1020311	-	JPEOAD_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7H4
contig_3	cds	1020364	1020972	+	JPEOAD_00984	-	-	-	-	-	-
contig_3	cds	1020900	1021838	-	JPEOAD_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002FA8550
contig_3	cds	1021828	1022730	-	JPEOAD_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7J8
contig_3	cds	1022730	1024301	-	JPEOAD_00987	1005.0	0.0	0.973	1.0	1.0	UniRef:UniRef90_A0A7H4IM74
contig_3	cds	1024416	1025051	+	JPEOAD_00988	324.0	9.8e-111	1.009	0.991	0.765	UniRef:UniRef90_UPI001494C1A9
contig_3	cds	1025012	1025344	+	JPEOAD_00989	-	-	-	-	-	-
contig_3	cds	1025578	1026273	-	JPEOAD_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7H4IQ64
contig_3	cds	1026463	1027608	+	JPEOAD_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L0
contig_3	cds	1027615	1030740	+	JPEOAD_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7K8
contig_3	cds	1030745	1032244	+	JPEOAD_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7I1
contig_3	cds	1032465	1034951	-	JPEOAD_00994	1475.0	0.0	0.873	1.0	1.0	UniRef:UniRef90_A0A858JDQ1
contig_3	cds	1035261	1035668	-	JPEOAD_00995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M0
contig_3	cds	1035802	1036086	+	JPEOAD_00996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L2
contig_3	cds	1036108	1036263	+	JPEOAD_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7N9
contig_3	cds	1036291	1036566	+	JPEOAD_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L7
contig_3	cds	1036540	1037433	-	JPEOAD_00999	607.0	2.3e-219	1.0	0.943	0.997	UniRef:UniRef90_A0A858JEY9
contig_3	cds	1037533	1038336	-	JPEOAD_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7K1
contig_3	cds	1038333	1039901	-	JPEOAD_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M3
contig_3	cds	1040541	1041209	+	JPEOAD_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M2
contig_3	cds	1041281	1042738	+	JPEOAD_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7J0
contig_3	cds	1043086	1044096	+	JPEOAD_01004	638.0	2.1e-230	1.0	0.926	0.955	UniRef:UniRef90_G2I1I1
contig_3	cds	1044298	1045644	-	JPEOAD_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7N2
contig_3	cds	1045898	1046377	+	JPEOAD_01006	265.0	1.6e-89	0.843	1.0	0.993	UniRef:UniRef90_UPI001CC2AAF8
contig_3	cds	1046374	1047219	+	JPEOAD_01007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_3	cds	1047280	1048500	-	JPEOAD_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q0
contig_3	cds	1049028	1049180	+	JPEOAD_01009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M7
contig_3	tRNA	1049572	1049879	-	JPEOAD_01010	53.6	-	-	-	-	-
contig_3	cds	1049956	1050978	-	JPEOAD_01011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P1
contig_3	cds	1050975	1051826	-	JPEOAD_01012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L1
contig_3	cds	1051830	1054463	-	JPEOAD_01013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M9
contig_3	cds	1054570	1055115	-	JPEOAD_01014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M8
contig_3	cds	1055344	1057383	+	JPEOAD_01015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7J7
contig_3	cds	1057405	1058514	-	JPEOAD_01016	660.0	2.7e-238	1.0	1.005	0.897	UniRef:UniRef90_G2I1J0
contig_3	cds	1058502	1058945	-	JPEOAD_01017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P0
contig_3	cds	1058962	1060089	-	JPEOAD_01018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FFB4
contig_3	cds	1060142	1061332	-	JPEOAD_01019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R4
contig_3	cds	1061338	1063329	-	JPEOAD_01020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7N7
contig_3	cds	1063435	1064142	-	JPEOAD_01021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P9
contig_3	cds	1064223	1065557	+	JPEOAD_01022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L8
contig_3	cds	1065619	1066296	+	JPEOAD_01023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P5
contig_3	cds	1066334	1068028	+	JPEOAD_01024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7N8
contig_3	cds	1068025	1069143	+	JPEOAD_01025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L4
contig_3	cds	1069261	1069842	-	JPEOAD_01026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7L6
contig_3	cds	1069839	1071086	-	JPEOAD_01027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q2
contig_3	cds	1071208	1071540	+	JPEOAD_01028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P2
contig_3	cds	1071509	1072030	-	JPEOAD_01029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S8
contig_3	cds	1072046	1073293	-	JPEOAD_01030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P7
contig_3	cds	1073403	1074068	-	JPEOAD_01031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q9
contig_3	cds	1074652	1075788	+	JPEOAD_01032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7N4
contig_3	cds	1075785	1076990	+	JPEOAD_01033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q4
contig_3	cds	1076995	1077309	+	JPEOAD_01034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P8
contig_3	cds	1077430	1078530	+	JPEOAD_01035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M4
contig_3	cds	1078523	1079191	+	JPEOAD_01036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7M6
contig_3	cds	1079206	1080303	+	JPEOAD_01037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R6
contig_3	cds	1080423	1081424	+	JPEOAD_01038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q1
contig_3	cds	1081421	1082488	+	JPEOAD_01039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T4
contig_3	cds	1082524	1083567	+	JPEOAD_01040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q6
contig_3	cds	1083544	1084899	-	JPEOAD_01041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R9
contig_3	cds	1085068	1085970	-	JPEOAD_01042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P3
contig_3	cds	1085993	1087084	-	JPEOAD_01043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R2
contig_3	cds	1087233	1088918	+	JPEOAD_01044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q7
contig_3	cds	1089032	1091296	-	JPEOAD_01045	1377.0	0.0	1.003	0.982	0.930	UniRef:UniRef90_G2I1P1
contig_3	cds	1091390	1092388	+	JPEOAD_01046	619.0	3.5e-223	0.988	0.985	0.951	UniRef:UniRef90_A0A0M0EGS9
contig_3	cds	1092401	1093357	+	JPEOAD_01047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S7
contig_3	cds	1093357	1094310	+	JPEOAD_01048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R1
contig_3	cds	1094351	1094830	-	JPEOAD_01049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U1
contig_3	cds	1094871	1095209	-	JPEOAD_01050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R7
contig_3	cds	1095413	1096645	+	JPEOAD_01051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S9
contig_3	cds	1096705	1097568	+	JPEOAD_01052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q5
contig_3	cds	1097572	1098828	+	JPEOAD_01053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S0
contig_3	cds	1098783	1100345	+	JPEOAD_01054	963.0	0.0	0.973	1.0	1.0	UniRef:UniRef90_A0A371YY97
contig_3	cds	1100868	1103858	-	JPEOAD_01055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P4
contig_3	cds	1104519	1105439	+	JPEOAD_01056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7P6
contig_3	cds	1105745	1107319	+	JPEOAD_01057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T6
contig_3	cds	1107499	1108029	-	JPEOAD_01058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S3
contig_3	cds	1108335	1109381	+	JPEOAD_01059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V1
contig_3	cds	1109525	1110442	+	JPEOAD_01060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S4
contig_3	cds	1110439	1111005	+	JPEOAD_01061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T8
contig_3	cds	1111042	1112961	+	JPEOAD_01062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R5
contig_3	cds	1113008	1114165	+	JPEOAD_01063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T0
contig_3	cds	1114165	1114557	+	JPEOAD_01064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S1
contig_3	cds	1114774	1116834	-	JPEOAD_01065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q8
contig_3	cds	1116841	1117731	-	JPEOAD_01066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Q3
contig_3	cds	1117943	1118704	+	JPEOAD_01067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U7
contig_3	cds	1118771	1119427	+	JPEOAD_01068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T2
contig_3	cds	1119534	1120148	-	JPEOAD_01069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W1
contig_3	cds	1120197	1122035	-	JPEOAD_01070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T3
contig_3	tRNA	1122492	1122567	-	JPEOAD_01071	92.1	-	-	-	-	-
contig_3	cds	1122784	1123275	-	JPEOAD_01072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U3
contig_3	cds	1123336	1123848	-	JPEOAD_01073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7S2
contig_3	cds	1123841	1126642	-	JPEOAD_01074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U0
contig_3	cds	1126801	1127355	-	JPEOAD_01075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T1
contig_3	cds	1127649	1130729	+	JPEOAD_01076	1865.0	0.0	0.960	0.956	0.955	UniRef:UniRef90_A0A0M0EEQ8
contig_3	cds	1130889	1131353	+	JPEOAD_01077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7R3
contig_3	cds	1131322	1131462	+	JPEOAD_01078	-	-	-	-	-	-
contig_3	cds	1131485	1132357	+	JPEOAD_01079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V2
contig_3	cds	1132524	1132835	-	JPEOAD_01080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U6
contig_3	ncRNA-region	1132962	1133051	+	-	63.7	2.2e-10	-	-	-	RFAM:RF00504
contig_3	cds	1133304	1134437	+	JPEOAD_01081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X1
contig_3	cds	1134487	1134852	+	JPEOAD_01082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U9
contig_3	cds	1134893	1137778	+	JPEOAD_01083	1762.0	0.0	1.0	0.997	0.930	UniRef:UniRef90_G2I1S8
contig_3	cds	1137850	1138917	+	JPEOAD_01084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T9
contig_3	cds	1138914	1139921	+	JPEOAD_01085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U8
contig_3	cds	1139918	1140652	+	JPEOAD_01086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U5
contig_3	cds	1140871	1141218	-	JPEOAD_01087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020801DD
contig_3	cds	1141334	1143208	-	JPEOAD_01088	1196.0	0.0	1.0	0.989	1.0	UniRef:UniRef90_G2I1T3
contig_3	cds	1143404	1144048	-	JPEOAD_01089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W2
contig_3	cds	1144136	1144537	+	JPEOAD_01090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V3
contig_3	cds	1144614	1145435	+	JPEOAD_01091	561.0	1.3e-202	1.0	0.996	1.0	UniRef:UniRef90_A0A858JJD8
contig_3	cds	1145432	1146679	+	JPEOAD_01092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W0
contig_3	cds	1146681	1147685	+	JPEOAD_01093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W7
contig_3	cds	1147855	1148481	+	JPEOAD_01094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7U4
contig_3	cds	1148695	1149918	-	JPEOAD_01095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V7
contig_3	cds	1149918	1150940	-	JPEOAD_01096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V8
contig_3	cds	1150973	1152901	-	JPEOAD_01097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T7
contig_3	cds	1153035	1153499	+	JPEOAD_01098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7T5
contig_3	cds	1153690	1154973	+	JPEOAD_01099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020802F4
contig_3	cds	1155059	1155847	-	JPEOAD_01100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W4
contig_3	cds	1156048	1157508	+	JPEOAD_01101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JIE8
contig_3	cds	1157688	1158734	+	JPEOAD_01102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X0
contig_3	cds	1158772	1159227	+	JPEOAD_01103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJV4
contig_3	cds	1159224	1160546	-	JPEOAD_01104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V5
contig_3	cds	1160845	1161825	+	JPEOAD_01105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W8
contig_3	cds	1161980	1163428	-	JPEOAD_01106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W5
contig_3	cds	1163570	1164133	-	JPEOAD_01107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V0
contig_3	cds	1164378	1165052	+	JPEOAD_01108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002D7FC57
contig_3	cds	1165076	1165351	-	JPEOAD_01109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y1
contig_3	cds	1165351	1166163	-	JPEOAD_01110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X4
contig_3	cds	1166274	1167008	-	JPEOAD_01111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C802
contig_3	cds	1167221	1167889	+	JPEOAD_01112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X7
contig_3	cds	1167894	1169126	+	JPEOAD_01113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y8
contig_3	cds	1169126	1170502	+	JPEOAD_01114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W6
contig_3	cds	1170751	1172142	+	JPEOAD_01115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X9
contig_3	cds	1172139	1173116	+	JPEOAD_01116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X6
contig_3	cds	1173150	1175636	+	JPEOAD_01117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V9
contig_3	cds	1175633	1176397	+	JPEOAD_01118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7V4
contig_3	cds	1176545	1177735	-	JPEOAD_01119	728.0	3.6e-264	1.0	1.0	0.939	UniRef:UniRef90_A0A850NT91
contig_3	cds	1177946	1179007	+	JPEOAD_01120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y5
contig_3	cds	1179004	1180143	+	JPEOAD_01121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JCM4
contig_3	cds	1180177	1181628	+	JPEOAD_01122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Z0
contig_3	cds	1181625	1183892	+	JPEOAD_01123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C800
contig_3	cds	1183882	1185273	+	JPEOAD_01124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7X5
contig_3	cds	1185391	1185675	+	JPEOAD_01125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y7
contig_3	cds	1185672	1186982	+	JPEOAD_01126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y4
contig_3	cds	1187092	1187928	+	JPEOAD_01127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W9
contig_3	cds	1188037	1188825	-	JPEOAD_01128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7W3
contig_3	cds	1188924	1189859	+	JPEOAD_01129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C801
contig_3	tRNA	1189937	1190020	+	JPEOAD_01130	70.0	-	-	-	-	-
contig_3	cds	1190088	1191260	+	JPEOAD_01131	737.0	5.6e-268	1.0	0.992	0.936	UniRef:UniRef90_G2I1X4
contig_3	cds	1191339	1192490	+	JPEOAD_01132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C823
contig_3	cds	1192578	1193867	+	JPEOAD_01133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Z5
contig_3	cds	1194053	1194949	-	JPEOAD_01134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C808
contig_3	cds	1195195	1196166	-	JPEOAD_01135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y6
contig_3	cds	1196215	1196574	+	JPEOAD_01136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Z3
contig_3	tRNA	1196667	1196742	+	JPEOAD_01137	65.8	-	-	-	-	-
contig_3	cds	1197366	1198403	+	JPEOAD_01138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JFA0
contig_3	cds	1198400	1199380	+	JPEOAD_01139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DCD2B1
contig_3	cds	1199563	1201800	+	JPEOAD_01140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DE07C8
contig_3	cds	1201787	1204216	+	JPEOAD_01141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JP86
contig_3	cds	1204219	1208193	+	JPEOAD_01142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JL87
contig_3	cds	1208193	1208663	+	JPEOAD_01143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C832
contig_3	cds	1208895	1211096	+	JPEOAD_01144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C809
contig_3	cds	1211104	1211751	+	JPEOAD_01145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C817
contig_3	cds	1211907	1212365	+	JPEOAD_01146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Z8
contig_3	cds	1212362	1213000	+	JPEOAD_01147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C803
contig_3	cds	1213259	1215142	+	JPEOAD_01148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C810
contig_3	cds	1215301	1216086	-	JPEOAD_01149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C7Y9
contig_3	ncRNA-region	1216167	1216312	-	-	104.9	1.7e-17	-	-	-	RFAM:RF00050
contig_3	cds	1216471	1217619	+	JPEOAD_01150	713.0	1.3e-258	0.979	0.944	0.939	UniRef:UniRef90_G2I1Z4
