# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	519402	520082	-	JPEOAD_00496		Nucleoside phosphorylase domain-containing protein	RefSeq:WP_039998555.1, SO:0001217, UniParc:UPI00030069FA, UniRef:UniRef100_A0A181CE76, UniRef:UniRef50_A0A7W4J785, UniRef:UniRef90_G2I7P8
contig_3	cds	520238	521551	-	JPEOAD_00497	hpnE	hydroxysqualene dehydroxylase HpnE	EC:1.17.8.1, GO:0016491, KEGG:K21677, RefSeq:WP_039998553.1, SO:0001217, UniParc:UPI0002F88ABA, UniRef:UniRef100_A0A181CED9, UniRef:UniRef50_A0A1U9LE58, UniRef:UniRef90_A0A0M0EL65
contig_3	cds	521558	522442	-	JPEOAD_00498	hpnD	presqualene diphosphate synthase HpnD	EC:2.5.1.103, GO:0016117, GO:0016767, RefSeq:WP_034930348.1, SO:0001217, UniParc:UPI0002D33A0E, UniRef:UniRef100_A0A181CE62, UniRef:UniRef50_A0A6P4JE34, UniRef:UniRef90_A0A181CE62
contig_3	cds	522527	523390	-	JPEOAD_00499	hpnC	squalene synthase HpnC	EC:2.5.1.21, GO:0004311, RefSeq:WP_007397318.1, SO:0001217, UniParc:UPI0002080A48, UniRef:UniRef100_A0A181CE63, UniRef:UniRef50_A0A5M6IE11, UniRef:UniRef90_A0A181CE63
contig_3	cds	523387	524619	-	JPEOAD_00500		Glycosyltransferase	RefSeq:WP_039998552.1, SO:0001217, UniParc:UPI0002F84807, UniRef:UniRef100_A0A181CE72, UniRef:UniRef50_A0A2S3W1N6, UniRef:UniRef90_A0A181CE72
contig_3	cds	524630	525625	-	JPEOAD_00501	wcaG	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase	COG:COG0451, COG:M, RefSeq:WP_034930343.1, SO:0001217, UniParc:UPI0004DA5691, UniRef:UniRef100_A0A181CE44, UniRef:UniRef50_A0A0U5EUS9, UniRef:UniRef90_A0A347WAR3
contig_3	cds	525818	526900	+	JPEOAD_00502		Integral membrane protein	RefSeq:WP_007397315.1, SO:0001217, UniParc:UPI000208095C, UniRef:UniRef100_A0A181CEB9, UniRef:UniRef50_A0A252BYP8, UniRef:UniRef90_G2I7Q4
contig_3	cds	526940	527842	+	JPEOAD_00503		Cyclohexadienyl dehydrogenase	EC:1.3.1.12, EC:1.3.1.43, KEGG:K00220, RefSeq:WP_007397314.1, SO:0001217, UniParc:UPI000208095B, UniRef:UniRef100_A0A181CE57, UniRef:UniRef50_A0A1Y0Y693, UniRef:UniRef90_A0A0N0MEF1
contig_3	cds	527951	529390	-	JPEOAD_00504	pyk	pyruvate kinase	EC:2.7.1.40, GO:0000287, GO:0004743, GO:0006096, GO:0030955, KEGG:K00873, RefSeq:WP_039998551.1, SO:0001217, UniParc:UPI0002D268FC, UniRef:UniRef100_A0A181CE71, UniRef:UniRef50_A0A4V3AAK7, UniRef:UniRef90_A0A181CE71
contig_3	cds	529423	530397	-	JPEOAD_00505		Aspartyl-tRNA synthetase	RefSeq:WP_039998550.1, SO:0001217, UniParc:UPI0002FF00CD, UniRef:UniRef100_A0A181CE55, UniRef:UniRef50_G2HZR2, UniRef:UniRef90_A0A181CE55
contig_3	cds	530413	530805	-	JPEOAD_00506		DsrE/DsrF/DrsH-like family	KEGG:K07092, RefSeq:WP_007397311.1, SO:0001217, UniParc:UPI0002080958, UniRef:UniRef100_A0A181CE86, UniRef:UniRef50_D5QAD9, UniRef:UniRef90_A0A181CE86
contig_3	cds	530802	531626	-	JPEOAD_00507	moeB	Molybdopterin-synthase adenylyltransferase MoeB	RefSeq:WP_007397310.1, SO:0001217, UniParc:UPI0002080957, UniRef:UniRef100_A0A181CEF3, UniRef:UniRef50_A0A6L8W4S6, UniRef:UniRef90_A0A181CEF3
contig_3	cds	531825	532451	+	JPEOAD_00508		DUF2939 domain-containing protein	RefSeq:WP_039998549.1, SO:0001217, UniParc:UPI0003102538, UniRef:UniRef100_A0A181CE73, UniRef:UniRef50_A0A0M0EK97, UniRef:UniRef90_A0A181CE73
contig_3	cds	532499	532726	-	JPEOAD_00509		DUF3126 domain-containing protein	RefSeq:WP_034930412.1, SO:0001217, UniParc:UPI0004D9D9D6, UniRef:UniRef100_A0A181CE74, UniRef:UniRef50_G2I7R9, UniRef:UniRef90_G2I7R9
contig_3	cds	532993	533550	+	JPEOAD_00510		hypothetical protein	RefSeq:WP_007397306.1, SO:0001217, UniParc:UPI0002080953, UniRef:UniRef100_UPI0002080953, UniRef:UniRef50_G2I7R8, UniRef:UniRef90_A0A858JJP0
contig_3	cds	533522	535387	-	JPEOAD_00511		Porin	SO:0001217, UniRef:UniRef50_A0A365YVE0, UniRef:UniRef90_G2I7R7
contig_3	cds	535673	536569	+	JPEOAD_00512		Porin	RefSeq:WP_034930323.1, SO:0001217, UniParc:UPI0004D4ED62, UniRef:UniRef100_A0A181CEC8, UniRef:UniRef50_A0A318PKR1, UniRef:UniRef90_A0A181CEC8
contig_3	ncRNA-region	536663	536826	+			FMN riboswitch aptamer (RFN element)	RFAM:RF00050, SO:0000035
contig_3	cds	536862	537959	+	JPEOAD_00513	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	EC:1.1.1.193, EC:3.5.4.26, GO:0008703, GO:0008835, KEGG:K11752, SO:0001217, UniRef:UniRef50_C7JCF5, UniRef:UniRef90_A0A858JSR2
contig_3	cds	537962	538579	+	JPEOAD_00514		riboflavin synthase	EC:2.5.1.9, KEGG:K00793, RefSeq:WP_034930320.1, SO:0001217, UniParc:UPI0004D3DEFB, UniRef:UniRef100_A0A181CE81, UniRef:UniRef50_A0A0U5ESL9, UniRef:UniRef90_A0A4P5NR97
contig_3	cds	538564	539829	+	JPEOAD_00515		Multifunctional fusion protein	SO:0001217, UniRef:UniRef50_A0A952LY01, UniRef:UniRef90_G2I7R3
contig_3	cds	539874	540359	+	JPEOAD_00516	ribH	6,7-dimethyl-8-ribityllumazine synthase	COG:COG0054, COG:H, EC:2.5.1.78, GO:0000906, GO:0009349, KEGG:K00794, RefSeq:WP_034930315.1, SO:0001217, UniParc:UPI0004D7240E, UniRef:UniRef100_A0A181CE94, UniRef:UniRef50_Q9A9S4, UniRef:UniRef90_A0A0M0EK79
contig_3	cds	540435	541445	+	JPEOAD_00517		TIGR00374 family protein	RefSeq:WP_034930313.1, SO:0001217, UniParc:UPI0004D999D9, UniRef:UniRef100_A0A181CEG4, UniRef:UniRef50_G2I7R1, UniRef:UniRef90_G2I7R1
contig_3	cds	541588	544182	+	JPEOAD_00518	mMPL	Membrane transport protein MMPL domain-containing protein	COG:COG1033, COG:R, RefSeq:WP_034930310.1, SO:0001217, UniParc:UPI0004D8D6B5, UniRef:UniRef100_A0A181CE85, UniRef:UniRef50_G6XJF0, UniRef:UniRef90_G2I7R0
contig_3	cds	544329	544580	-	JPEOAD_00519		Glutathione peroxidase	RefSeq:WP_007397293.1, SO:0001217, UniParc:UPI0002080946, UniRef:UniRef100_A0A181CE83, UniRef:UniRef50_A0A031HQN3, UniRef:UniRef90_G2I7Q9
contig_3	cds	544640	545266	-	JPEOAD_00520		Impact N-terminal domain-containing protein	RefSeq:WP_007397292.1, SO:0001217, UniParc:UPI0002080945, UniRef:UniRef100_A0A181CE95, UniRef:UniRef50_G2I7Q8, UniRef:UniRef90_A0A0D6Q8W8
contig_3	cds	545263	546669	-	JPEOAD_00521	radA	DNA repair protein RadA	COG:COG1066, COG:L, GO:0003684, GO:0005524, GO:0006281, RefSeq:WP_039998545.1, SO:0001217, UniParc:UPI0002F6CAD9, UniRef:UniRef100_A0A181CE61, UniRef:UniRef50_Q2YMH5, UniRef:UniRef90_G2I7Q7
contig_3	cds	546852	547646	-	JPEOAD_00522	yxeO	Putative amino-acid import ATP-binding protein YxeO	RefSeq:WP_007397290.1, SO:0001217, UniParc:UPI0002080943, UniRef:UniRef100_A0A858JNI8, UniRef:UniRef50_A0A6I4YW41, UniRef:UniRef90_A0A0M0EK99
contig_3	cds	547643	548428	-	JPEOAD_00523	mlaE	ABC transporter permease protein	COG:COG0767, COG:M, KEGG:K02066, RefSeq:WP_007397289.1, SO:0001217, UniParc:UPI0002080942, UniRef:UniRef100_A0A181CE77, UniRef:UniRef50_Q9ZE51, UniRef:UniRef90_G2HZR7
contig_3	cds	548551	549789	-	JPEOAD_00524		Bcr/CflA family efflux transporter	KEGG:K07552, RefSeq:WP_034930305.1, SO:0001217, UniParc:UPI0005572396, UniRef:UniRef100_A0A181CE93, UniRef:UniRef50_C7JAN7, UniRef:UniRef90_A0A181CE93
contig_3	cds	549933	550595	-	JPEOAD_00525	gmk	guanylate kinase	COG:COG0194, COG:F, EC:2.7.4.8, GO:0004385, GO:0006163, RefSeq:WP_034930302.1, SO:0001217, UniParc:UPI0002F19736, UniRef:UniRef100_A0A181CE75, UniRef:UniRef50_Q5FS85, UniRef:UniRef90_G2HZR9
contig_3	cds	550690	551526	+	JPEOAD_00526		Oxidoreductase	RefSeq:WP_007397285.1, SO:0001217, UniParc:UPI000208093E, UniRef:UniRef100_A0A181CEA5, UniRef:UniRef50_A0A347WAP9, UniRef:UniRef90_G2HZS0
contig_3	cds	551564	554848	+	JPEOAD_00527		RND superfamily multidrug efflux pump acriflavin resistance protein	RefSeq:WP_039998544.1, SO:0001217, UniParc:UPI00030EC180, UniRef:UniRef100_A0A181CEH4, UniRef:UniRef50_A0A2S3VZF3, UniRef:UniRef90_G2HZS1
contig_3	tRNA	554921	554997	+	JPEOAD_00528	trnR	tRNA-Arg(acg)	SO:0001036
contig_3	cds	555258	556469	+	JPEOAD_00529		Cytochrome b	RefSeq:WP_039998543.1, SO:0001217, UniParc:UPI00031852FF, UniRef:UniRef100_A0A181CE92, UniRef:UniRef50_G2HZS2, UniRef:UniRef90_G2HZS2
contig_3	cds	557028	558194	-	JPEOAD_00530		IS110 family transposase	GO:0004803, RefSeq:WP_051672012.1, SO:0001217, UniParc:UPI000591C24D, UniRef:UniRef100_A0A0N1N540, UniRef:UniRef50_A0A2A2M2Y1, UniRef:UniRef90_A0A181C590
contig_3	cds	558288	558800	-	JPEOAD_00531		DUF2721 domain-containing protein	SO:0001217, UniRef:UniRef50_G2HZS4
contig_3	cds	558902	559162	+	JPEOAD_00532	mbtH	MbtH family protein	RefSeq:WP_007397279.1, SO:0001217, UniParc:UPI0002080938, UniRef:UniRef100_A0A181CE70, UniRef:UniRef50_A0A318Q3C2, UniRef:UniRef90_A0A181CE70
contig_3	cds	559610	561376	+	JPEOAD_00533		Porin	RefSeq:WP_371440431.1, SO:0001217, UniParc:UPI0002F10FBD, UniRef:UniRef100_A0A858JJ57, UniRef:UniRef50_A0A511XKJ6, UniRef:UniRef90_G2HZS6
contig_3	cds	561491	562579	+	JPEOAD_00534		Oxidoreductase	RefSeq:WP_007397276.1, SO:0001217, UniParc:UPI0002080840, UniRef:UniRef100_A0A181CE84, UniRef:UniRef50_A0A486KVA6, UniRef:UniRef90_A0A181CE84
contig_3	cds	562660	564327	-	JPEOAD_00535		Glycosyltransferase	RefSeq:WP_007397275.1, SO:0001217, UniParc:UPI000208083F, UniRef:UniRef100_A0A181CEA3, UniRef:UniRef50_A0A0M0EK83, UniRef:UniRef90_G2HZS8
contig_3	cds	564340	565110	-	JPEOAD_00536		Glycosyltransferase family 2 protein	SO:0001217, UniRef:UniRef50_A0A0U5B7K8, UniRef:UniRef90_A0A858JKL2
contig_3	cds	565117	565611	-	JPEOAD_00537	atpF	ATP synthase subunit b	COG:C, COG:COG0711, RefSeq:WP_007397272.1, SO:0001217, UniParc:UPI000208083C, UniRef:UniRef100_A0A181CEB5, UniRef:UniRef50_A9HDM4, UniRef:UniRef90_G2HZT0
contig_3	cds	565642	566256	-	JPEOAD_00538		ATP synthase subunit b	RefSeq:WP_039998542.1, SO:0001217, UniParc:UPI0002D64C4C, UniRef:UniRef100_A0A181CEI4, UniRef:UniRef50_A0A0D6MH57, UniRef:UniRef90_G2HZT1
contig_3	cds	566273	566497	-	JPEOAD_00539	atpE	ATP synthase subunit c	COG:C, COG:COG0636, GO:0005886, GO:0008289, GO:0045263, GO:0046933, RefSeq:WP_003616715.1, SO:0001217, UniParc:UPI0001D2447C, UniRef:UniRef100_A0A2S3VZC5, UniRef:UniRef50_Q0BQY6, UniRef:UniRef90_A9HDM8
contig_3	cds	566561	567310	-	JPEOAD_00540	atpB	F0F1 ATP synthase subunit A	COG:C, COG:COG0356, EC:7.1.2.2, GO:0015078, GO:0015986, KEGG:K02108, RefSeq:WP_007397270.1, SO:0001217, UniParc:UPI000208083A, UniRef:UniRef100_A0A181CEA1, UniRef:UniRef50_A9HDN1, UniRef:UniRef90_G2HZT3
contig_3	cds	567323	567676	-	JPEOAD_00541		ATP synthase protein I	SO:0001217, UniRef:UniRef50_A9HDN4, UniRef:UniRef90_A0A858JLK9
contig_3	cds	567789	568607	-	JPEOAD_00542		Secreted protein	SO:0001217, UniRef:UniRef50_D5QAJ4, UniRef:UniRef90_A0A858JHF2
contig_3	cds	568651	570231	-	JPEOAD_00543	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	EC:2.1.2.3, EC:3.5.4.10, GO:0003824, GO:0003937, GO:0004643, GO:0006164, GO:0006189, KEGG:K00602, RefSeq:WP_007397267.1, SO:0001217, UniParc:UPI0002080837, UniRef:UniRef100_A0A181CEF6, UniRef:UniRef50_Q9ABY4, UniRef:UniRef90_G2HZT6
contig_3	cds	570345	571154	-	JPEOAD_00544		putative branched-chain-amino-acid aminotransferase	RefSeq:WP_007397265.1, SO:0001217, UniParc:UPI0002080835, UniRef:UniRef100_A0A181CE96, UniRef:UniRef50_A0A347WAN2, UniRef:UniRef90_A0A181CE96
contig_3	cds	571151	572524	-	JPEOAD_00545		Anthranilate synthase component I family protein	RefSeq:WP_007397264.1, SO:0001217, UniParc:UPI0002080834, UniRef:UniRef100_A0A181CEB1, UniRef:UniRef50_A0A371Z2Z1, UniRef:UniRef90_A0A181CEB1
contig_3	cds	572517	574355	-	JPEOAD_00546		Phosphoenolpyruvate-protein phosphotransferase	RefSeq:WP_039998541.1, SO:0001217, UniParc:UPI0002DABD32, UniRef:UniRef100_A0A181CE97, UniRef:UniRef50_A0A502GES2, UniRef:UniRef90_A0A181CE97
contig_3	cds	574342	574638	-	JPEOAD_00547		HPr family phosphocarrier protein	RefSeq:WP_039998540.1, SO:0001217, UniParc:UPI000301891F, UniRef:UniRef100_A0A181CEC5, UniRef:UniRef50_A0A0D6JEJ6, UniRef:UniRef90_A0A181CEC5
contig_3	cds	574631	575092	-	JPEOAD_00548		Phosphotransferase system permease nitrogen regulatory IIA protein	RefSeq:WP_007397261.1, SO:0001217, UniParc:UPI0002080831, UniRef:UniRef100_A0A181CEJ8, UniRef:UniRef50_A0A0P7X5V7, UniRef:UniRef90_G2HZU1
contig_3	cds	575089	576057	-	JPEOAD_00549	rapZ	RNase adapter RapZ	GO:0005524, KEGG:K06958, RefSeq:WP_039998539.1, SO:0001217, UniParc:UPI000315325A, UniRef:UniRef100_A0A181CEB4, UniRef:UniRef50_Q0BV59, UniRef:UniRef90_A0A181CEB4
contig_3	cds	576192	576635	-	JPEOAD_00550		Phosphotransferase	RefSeq:WP_007397259.1, SO:0001217, UniParc:UPI000208082F, UniRef:UniRef100_A0A181CEB2, UniRef:UniRef50_A0A0M0EK67, UniRef:UniRef90_A0A181CEB2
contig_3	cds	576724	577110	+	JPEOAD_00551		Endoribonuclease L-PSP	RefSeq:WP_039998592.1, SO:0001217, UniParc:UPI000587967E, UniRef:UniRef100_A0A858JRI8, UniRef:UniRef50_G2HZU4, UniRef:UniRef90_A0A858JRI8
contig_3	tRNA	577234	577309	-	JPEOAD_00552	trnA	tRNA-Ala(cgc)	SO:0000254
contig_3	cds	577453	577773	+	JPEOAD_00553	yggT	YggT family protein	KEGG:K02221, RefSeq:WP_034930262.1, SO:0001217, UniParc:UPI0004D36731, UniRef:UniRef100_A0A181CE90, UniRef:UniRef50_G2HZU5, UniRef:UniRef90_G2HZU5
contig_3	cds	577873	578325	+	JPEOAD_00554	yjjA	YjjA family protein	RefSeq:WP_007397256.1, SO:0001217, UniParc:UPI000208082C, UniRef:UniRef100_A0A181CEG8, UniRef:UniRef50_G2HZU6, UniRef:UniRef90_A0A181CEG8
contig_3	cds	578354	578803	-	JPEOAD_00555	hemJ	protoporphyrinogen oxidase HemJ	EC:1.3.99.-, KEGG:K08973, RefSeq:WP_034930259.1, SO:0001217, UniParc:UPI0004DABB3D, UniRef:UniRef100_A0A181CEA6, UniRef:UniRef50_A0A944ZLT2, UniRef:UniRef90_A0A181CEA6
contig_3	cds	578796	579509	-	JPEOAD_00556		Phosphatase/phosphohexomutase	RefSeq:WP_007397254.1, SO:0001217, UniParc:UPI000208082A, UniRef:UniRef100_A0A181CEC2, UniRef:UniRef50_A0A347WAM1, UniRef:UniRef90_G2HZU8
contig_3	cds	579512	580573	-	JPEOAD_00557	hemE	uroporphyrinogen decarboxylase	EC:4.1.1.37, GO:0004853, GO:0006779, RefSeq:WP_007397253.1, SO:0001217, UniParc:UPI0002080829, UniRef:UniRef100_A0A181CEA7, UniRef:UniRef50_A9HDX7, UniRef:UniRef90_G2HZU9
contig_3	oriC	580575	580979	?			origin of replication	
contig_3	cds	580980	581624	+	JPEOAD_00558		Nucleoside triphosphate pyrophosphatase	RefSeq:WP_223846556.1, SO:0001217, UniParc:UPI0007DD579B, UniRef:UniRef100_A0A858JS71, UniRef:UniRef50_A0A371Z307, UniRef:UniRef90_A0A858JS71
contig_3	tRNA	581723	581798	+	JPEOAD_00559	trnA	tRNA-Ala(ggc)	SO:0000254
contig_3	cds	582129	582767	+	JPEOAD_00560		dTDP-4-dehydrorhamnose 3,5-epimerase	SO:0001217, UniRef:UniRef50_G2HZV1, UniRef:UniRef90_A0A858JNK5
contig_3	cds	582764	583693	+	JPEOAD_00561	rfbD	dTDP-4-dehydrorhamnose reductase	EC:1.1.1.133, GO:0008831, GO:0009243, GO:0019305, KEGG:K00067, RefSeq:WP_050800559.1, SO:0001217, UniParc:UPI0002FAB8DA, UniRef:UniRef100_A0A181C686, UniRef:UniRef50_A0A848EM97, UniRef:UniRef90_A0A181C686
contig_3	cds	583681	585114	-	JPEOAD_00562		Na+ driven multidrug/antimicrobial extrusion protein	RefSeq:WP_007397248.1, SO:0001217, UniParc:UPI0002080824, UniRef:UniRef100_A0A181C694, UniRef:UniRef50_A0A0Q7HEI4, UniRef:UniRef90_G2HZV2
contig_3	cds	585636	585839	+	JPEOAD_00563		DUF3072 domain-containing protein	RefSeq:WP_007397246.1, SO:0001217, UniParc:UPI0002080822, UniRef:UniRef100_G2HZV3, UniRef:UniRef50_A0A365YSP7, UniRef:UniRef90_A0A857FP76
contig_3	cds	586030	586968	-	JPEOAD_00564		Electron transfer flavoprotein subunit alpha	KEGG:K03522, RefSeq:WP_112209802.1, SO:0001217, UniParc:UPI0007DCDF42, UniRef:UniRef100_A0A181C684, UniRef:UniRef50_P13804-2, UniRef:UniRef90_A0A0M0EK68
contig_3	cds	586971	587720	-	JPEOAD_00565		Electron transfer flavoprotein subunit beta	RefSeq:WP_112209804.1, SO:0001217, UniParc:UPI0007DDD0FB, UniRef:UniRef100_UPI0007DDD0FB, UniRef:UniRef50_Q9UTH2, UniRef:UniRef90_A0A2V4R671
contig_3	cds	587796	589436	-	JPEOAD_00566		Electron transfer flavoprotein-ubiquinone oxidoreductase	EC:1.5.5.1, KEGG:K00311, RefSeq:WP_034930251.1, SO:0001217, UniParc:UPI00031CCE9F, UniRef:UniRef100_A0A181C6A2, UniRef:UniRef50_A0A1L7AKW3, UniRef:UniRef90_A0A4P5NUP4
contig_3	cds	589579	590232	-	JPEOAD_00567		2OG-Fe(II) oxygenase	SO:0001217, UniRef:UniRef50_A0A252B2S5, UniRef:UniRef90_A0A858JFQ1
contig_3	cds	590358	591725	-	JPEOAD_00568	hemN	oxygen-independent coproporphyrinogen III oxidase	EC:1.3.98.3, GO:0004109, GO:0005737, GO:0006779, RefSeq:WP_112209806.1, SO:0001217, UniParc:UPI0007DD2E54, UniRef:UniRef100_A0A181C6C3, UniRef:UniRef50_A0A7W4PKW7, UniRef:UniRef90_A0A181C6C3
contig_3	cds	591730	592530	-	JPEOAD_00569	ompW	OmpW family protein	KEGG:K07275, RefSeq:WP_007397239.1, SO:0001217, UniParc:UPI000208081B, UniRef:UniRef100_A0A181C6A6, UniRef:UniRef50_A0A1U9KCL1, UniRef:UniRef90_A0A181C6A6
contig_3	cds	592652	593137	-	JPEOAD_00570		N-acetyltransferase domain-containing protein	SO:0001217, UniParc:UPI000208081A, UniRef:UniRef100_A0A858JP45, UniRef:UniRef50_A0A0M0EK34, UniRef:UniRef90_A0A858JP45
contig_3	cds	593396	594115	+	JPEOAD_00571	crp	Transcriptional regulator cAMP-binding	COG:COG0664, COG:T, SO:0001217, UniRef:UniRef50_A0A5M6IS91, UniRef:UniRef90_G2HZW1
contig_3	cds	594116	595360	-	JPEOAD_00572		Transporter	KEGG:K11744, RefSeq:WP_007397235.1, SO:0001217, UniParc:UPI0002080817, UniRef:UniRef100_UPI0002080817, UniRef:UniRef50_A0A060QIF8, UniRef:UniRef90_G2HZW2
contig_3	sorf	595655	595735	+	JPEOAD_00573	pqqA	pyrroloquinoline quinone precursor peptide PqqA	GO:0003824, GO:0018189, RefSeq:WP_010508617.1, SO:0001217, UniParc:UPI0002294D77, UniRef:UniRef100_A0A0N0MDQ8, UniRef:UniRef50_A0A1D8UWB2, UniRef:UniRef90_A0A1D8UWB2
contig_3	cds	595791	596714	+	JPEOAD_00574	pqqB	pyrroloquinoline quinone biosynthesis protein PqqB	COG:COG1235, COG:P, GO:0018189, KEGG:K06136, RefSeq:WP_007397233.1, SO:0001217, UniParc:UPI0002080711, UniRef:UniRef100_A0A181C6A0, UniRef:UniRef50_Q5LTB1, UniRef:UniRef90_A0A347WAK5
contig_3	cds	596711	597448	+	JPEOAD_00575	pqqC	pyrroloquinoline-quinone synthase PqqC	EC:1.3.3.11, GO:0018189, KEGG:K06137, RefSeq:WP_007397232.1, SO:0001217, UniParc:UPI0002080710, UniRef:UniRef100_A0A181C696, UniRef:UniRef50_Q9EXV0, UniRef:UniRef90_G2HZW5
contig_3	cds	597445	597732	+	JPEOAD_00576	pqqD	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	GO:0018189, GO:0048038, RefSeq:WP_034930240.1, SO:0001217, UniParc:UPI0002F83B30, UniRef:UniRef100_A0A181C6B0, UniRef:UniRef50_A0A177GCJ0, UniRef:UniRef90_A0A181C6B0
contig_3	cds	597729	598835	+	JPEOAD_00577	pqqE	pyrroloquinoline quinone biosynthesis protein PqqE	EC:1.21.98.4, GO:0018149, GO:0018189, GO:0051539, KEGG:K06139, RefSeq:WP_007397229.1, SO:0001217, UniParc:UPI000208070D, UniRef:UniRef100_A0A181C6B2, UniRef:UniRef50_P71517, UniRef:UniRef90_A0A347WAK2
contig_3	cds	598816	600597	-	JPEOAD_00578		histidine kinase	EC:2.7.13.3, KEGG:K14980, SO:0001217, UniParc:UPI000208070C, UniRef:UniRef100_A0A181C6D9, UniRef:UniRef50_A0A0M0EK40, UniRef:UniRef90_G2HZW8
contig_3	cds	600607	601317	-	JPEOAD_00579	ompR	Transcriptional regulatory protein BaeR	COG:COG0745, COG:TK, RefSeq:WP_007397227.1, SO:0001217, UniParc:UPI000208070B, UniRef:UniRef100_A0A181C6D3, UniRef:UniRef50_P50350, UniRef:UniRef90_A0A0M0EK53
contig_3	cds	601561	602166	+	JPEOAD_00580	grpE	Protein GrpE	KEGG:K03687, RefSeq:WP_007397226.1, SO:0001217, UniParc:UPI000208070A, UniRef:UniRef100_A0A181C6B7, UniRef:UniRef50_A0A1S8D5Y8, UniRef:UniRef90_G2HZX0
contig_3	cds	602352	604259	+	JPEOAD_00581	dnaK	molecular chaperone DnaK	COG:COG0443, COG:O, GO:0005524, GO:0006457, GO:0016887, RefSeq:WP_007397224.1, SO:0001217, UniParc:UPI0002080708, UniRef:UniRef100_A0A181C6A3, UniRef:UniRef50_Q2RNE6, UniRef:UniRef90_A0A0M0EL04
contig_3	cds	604447	605580	+	JPEOAD_00582	dnaJ	molecular chaperone DnaJ	EC:1.8.4.-, GO:0005515, GO:0005524, GO:0006457, GO:0009408, RefSeq:WP_007397222.1, SO:0001217, UniParc:UPI0002080706, UniRef:UniRef100_A0A181C6A4, UniRef:UniRef50_Q16D44, UniRef:UniRef90_G2HZX2
contig_3	cds	605763	606557	+	JPEOAD_00583	dapB	4-hydroxy-tetrahydrodipicolinate reductase	EC:1.17.1.8, GO:0008839, GO:0009089, KEGG:K00215, RefSeq:WP_039998537.1, SO:0001217, UniParc:UPI0002EA3D7E, UniRef:UniRef100_A0A181C6B5, UniRef:UniRef50_A9HE99, UniRef:UniRef90_A0A181C6B5
contig_3	cds	606706	607893	+	JPEOAD_00584	metK	methionine adenosyltransferase	COG:COG0192, COG:H, EC:2.5.1.6, GO:0004478, GO:0005524, GO:0006556, RefSeq:WP_007397219.1, SO:0001217, UniParc:UPI0002080703, UniRef:UniRef100_A0A181C6A9, UniRef:UniRef50_Q0BPF5, UniRef:UniRef90_G2HZX4
contig_3	cds	608092	608796	+	JPEOAD_00585		tRNA (guanine-N(7)-)-methyltransferase	RefSeq:WP_112209808.1, SO:0001217, UniParc:UPI0007DCBA9D, UniRef:UniRef100_A0A181C6A7, UniRef:UniRef50_H0A8B9, UniRef:UniRef90_A0A0M0EL02
contig_3	cds	608892	609833	-	JPEOAD_00586		Oxidoreductase	RefSeq:WP_112209810.1, SO:0001217, UniParc:UPI0007DCFF12, UniRef:UniRef100_A0A181C6C0, UniRef:UniRef50_K8NRZ4, UniRef:UniRef90_G2HZX6
contig_3	cds	609830	610420	-	JPEOAD_00587	dedA	DedA family protein	KEGG:K03975, SO:0001217, UniRef:UniRef50_G2HZX7, UniRef:UniRef90_A0A181C6C6
contig_3	cds	610595	612586	+	JPEOAD_00588		Peptidase S9	RefSeq:WP_112209812.1, SO:0001217, UniParc:UPI0007DD84D8, UniRef:UniRef100_A0A181C6F0, UniRef:UniRef50_A0A1A0DE77, UniRef:UniRef90_G2HZX8
contig_3	cds	612706	614142	-	JPEOAD_00589	hldE	Bifunctional protein HldE	EC:2.7.1.167, EC:2.7.7.70, KEGG:K03272, RefSeq:WP_112209815.1, SO:0001217, UniParc:UPI0007DD5E64, UniRef:UniRef100_A0A181C6E3, UniRef:UniRef50_Q5FS52, UniRef:UniRef90_A0A181C6E3
contig_3	cds	614375	615850	-	JPEOAD_00590		Sugar porter family MFS transporter	RefSeq:WP_007397210.1, SO:0001217, UniParc:UPI00020806FA, UniRef:UniRef100_A0A181C6C7, UniRef:UniRef50_A0A0U5B8A6, UniRef:UniRef90_A0A857FLJ5
contig_3	cds	615909	617348	-	JPEOAD_00591	selO	Protein adenylyltransferase SelO	EC:2.7.7.108, KEGG:K08997, RefSeq:WP_112209816.1, SO:0001217, UniParc:UPI0007DD022D, UniRef:UniRef100_A0A181C6B3, UniRef:UniRef50_A0A0K1EKG0, UniRef:UniRef90_A0A181C6B3
contig_3	cds	617376	618434	-	JPEOAD_00592		3-hydroxyisobutyryl-CoA hydrolase	EC:3.1.2.4, KEGG:K05605, RefSeq:WP_007397207.1, SO:0001217, UniParc:UPI00020806F7, UniRef:UniRef100_A0A181C6B4, UniRef:UniRef50_A0A0M0EK21, UniRef:UniRef90_A0A181C6B4
