# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1279414	1281597	+	EMBJFE_01136		Fusaric acid resistance protein	SO:0001217, UniRef:UniRef50_A9H9G0, UniRef:UniRef90_G2I6U2
contig_1	cds	1281578	1282180	-	EMBJFE_01137	yajC	Preprotein translocase subunit YajC	RefSeq:WP_039998639.1, SO:0001217, UniParc:UPI00030E5BEF, UniRef:UniRef100_A0A181CDL6, UniRef:UniRef50_G2I6U3, UniRef:UniRef90_G2I6U3
contig_1	cds	1282316	1282933	-	EMBJFE_01138		Glutathione S-transferase family protein	RefSeq:WP_007397629.1, SO:0001217, UniParc:UPI0002080072, UniRef:UniRef100_A0A181CDU1, UniRef:UniRef50_A0A0M0EI73, UniRef:UniRef90_A0A181CDU1
contig_1	cds	1282930	1283583	-	EMBJFE_01139		Rieske 2Fe-2S domain-containing protein	RefSeq:WP_007397628.1, SO:0001217, UniParc:UPI0002080071, UniRef:UniRef100_A0A181CDL9, UniRef:UniRef50_A0A347WB90, UniRef:UniRef90_A0A181CDL9
contig_1	cds	1283713	1284567	+	EMBJFE_01140	ndmC	Putative methylxanthine N7-demethylase NdmC	RefSeq:WP_034929556.1, SO:0001217, UniParc:UPI0004D69245, UniRef:UniRef100_A0A181CDP4, UniRef:UniRef50_A0A0M0EJ84, UniRef:UniRef90_A0A0M0EJ84
contig_1	cds	1284673	1284849	+	EMBJFE_01141		hypothetical protein	RefSeq:WP_007397626.1, SO:0001217, UniParc:UPI000208006F, UniRef:UniRef100_A0A181CDM4, UniRef:UniRef50_A0A181CDM4, UniRef:UniRef90_A0A181CDM4
contig_1	cds	1285023	1286297	-	EMBJFE_01142		Chloride channel protein	SO:0001217, UniParc:UPI000586E65B, UniRef:UniRef100_A0A181CDQ0, UniRef:UniRef50_A0A347WB87, UniRef:UniRef90_A0A181CDQ0
contig_1	cds	1286722	1287060	+	EMBJFE_01143	glnK	Nitrogen regulatory protein P-II	COG:COG0347, COG:TE, RefSeq:WP_034929552.1, SO:0001217, UniParc:UPI0004D49B53, UniRef:UniRef100_A0A181CDX0, UniRef:UniRef50_P0AC55, UniRef:UniRef90_G2I6U8
contig_1	cds	1287057	1288436	+	EMBJFE_01144		Ammonium transporter	KEGG:K03320, RefSeq:WP_007397623.1, SO:0001217, UniParc:UPI000208006C, UniRef:UniRef100_A0A181CDP2, UniRef:UniRef50_A0A924PP69, UniRef:UniRef90_A0A4P5NQQ0
contig_1	cds	1288677	1290875	-	EMBJFE_01145		TonB-dependent outer membrane colicin I receptor	RefSeq:WP_034929550.1, SO:0001217, UniParc:UPI0004D82B5B, UniRef:UniRef100_A0A181CDP1, UniRef:UniRef50_A0A511X5X3, UniRef:UniRef90_G2I6V1
contig_1	cds	1291304	1292002	-	EMBJFE_01146		Transcriptional regulator	RefSeq:WP_007397619.1, SO:0001217, UniParc:UPI0002080068, UniRef:UniRef100_A0A181CDQ6, UniRef:UniRef50_A0A2S3W381, UniRef:UniRef90_G2I6V2
contig_1	cds	1292224	1293822	+	EMBJFE_01147		Efflux transporter outer membrane subunit	RefSeq:WP_083824401.1, SO:0001217, UniParc:UPI000A079B9C, UniRef:UniRef100_A0A858JQN6, UniRef:UniRef50_G6F3K0, UniRef:UniRef90_A0A858JQN6
contig_1	cds	1293934	1294347	+	EMBJFE_01148	dksA	RNA polymerase-binding protein DksA	COG:COG1734, COG:K, GO:0006355, GO:0008270, GO:0019899, RefSeq:WP_010508899.1, SO:0001217, UniParc:UPI000237EF65, UniRef:UniRef100_G2I6V4, UniRef:UniRef50_G5ZVL7, UniRef:UniRef90_G2I6V4
contig_1	tRNA	1294444	1294518	+	EMBJFE_01149	trnT	tRNA-Thr(ggt)	SO:0000270
contig_1	cds	1294752	1295219	-	EMBJFE_01150		Phage protein	RefSeq:WP_007397616.1, SO:0001217, UniParc:UPI000207FF78, UniRef:UniRef100_A0A181CD61, UniRef:UniRef50_A0A0N1FRV8, UniRef:UniRef90_A0A181CD61
contig_1	cds	1295216	1296949	-	EMBJFE_01151		EAL domain-containing protein	RefSeq:WP_034929546.1, SO:0001217, UniParc:UPI0002DCAE3E, UniRef:UniRef100_A0A181CD83, UniRef:UniRef50_A0A2S3W4N9, UniRef:UniRef90_A0A181CD83
contig_1	cds	1297073	1299346	-	EMBJFE_01152		C-di-GMP phosphodiesterase A	SO:0001217, UniRef:UniRef50_A0A0M0EKP8, UniRef:UniRef90_G2I6V9
contig_1	cds	1299466	1300587	-	EMBJFE_01153	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	COG:COG0204, COG:I, RefSeq:WP_099963165.1, SO:0001217, UniParc:UPI0002F2BFD7, UniRef:UniRef100_A0A181CD91, UniRef:UniRef50_A0A0U5BIR6, UniRef:UniRef90_A0A0N1FBL6
contig_1	cds	1300831	1302018	+	EMBJFE_01154		Extracellular solute-binding protein	RefSeq:WP_112210112.1, SO:0001217, UniParc:UPI0007DCE299, UniRef:UniRef100_A0A181CD86, UniRef:UniRef50_A0A2S3W3T7, UniRef:UniRef90_A0A181CD86
contig_1	cds	1302009	1302734	-	EMBJFE_01155	cbtA	Cobalt transporter CbtA	RefSeq:WP_034929541.1, SO:0001217, UniParc:UPI0004D8B4B4, UniRef:UniRef100_A0A181CD87, UniRef:UniRef50_G2I6W1, UniRef:UniRef90_G2I6W1
contig_1	cds	1302853	1303092	+	EMBJFE_01156		hypothetical protein	
contig_1	cds	1302978	1303595	-	EMBJFE_01157		thioredoxin-dependent peroxiredoxin	RefSeq:WP_007397608.1, SO:0001217, UniParc:UPI000207FF70, UniRef:UniRef100_A0A181CD66, UniRef:UniRef50_A0A0J6C169, UniRef:UniRef90_G2I6W2
contig_1	cds	1303646	1304776	-	EMBJFE_01158		Lytic transglycosylase domain-containing protein	RefSeq:WP_166498158.1, SO:0001217, UniParc:UPI0007DD311F, UniRef:UniRef100_A0A181CDD6, UniRef:UniRef50_A0A2S3W3U5, UniRef:UniRef90_A0A181CDD6
contig_1	cds	1304937	1305770	-	EMBJFE_01159		2,5-diketo-D-gluconate reductase	RefSeq:WP_039998636.1, SO:0001217, UniParc:UPI0002D343FC, UniRef:UniRef100_A0A181CD69, UniRef:UniRef50_A0A378TGR7, UniRef:UniRef90_G2I6W4
contig_1	cds	1305974	1307005	+	EMBJFE_01160		Dipeptidase	EC:3.4.13.19, KEGG:K01273, RefSeq:WP_034929534.1, SO:0001217, UniParc:UPI0004DA4D73, UniRef:UniRef100_A0A181CD96, UniRef:UniRef50_A0AA42CDB4, UniRef:UniRef90_G2I6W5
contig_1	cds	1307087	1308385	+	EMBJFE_01161	ahcY	adenosylhomocysteinase	COG:COG0499, COG:H, EC:3.13.2.1, GO:0004013, GO:0006730, KEGG:K01251, RefSeq:WP_007397602.1, SO:0001217, UniParc:UPI000207FF6A, UniRef:UniRef100_A0A181CD68, UniRef:UniRef50_P39954, UniRef:UniRef90_A0A511FJ27
contig_1	cds	1308464	1308862	+	EMBJFE_01162		DUF3597 domain-containing protein	RefSeq:WP_007397601.1, SO:0001217, UniParc:UPI000207FF69, UniRef:UniRef100_A0A181CDA1, UniRef:UniRef50_A0A0D7NCH6, UniRef:UniRef90_A0A857FQ22
contig_1	cds	1308992	1310050	+	EMBJFE_01163		Magnesium/cobalt transporter	KEGG:K16074, RefSeq:WP_034929529.1, SO:0001217, UniParc:UPI0004D7D7A7, UniRef:UniRef100_A0A858JHF9, UniRef:UniRef50_A0A095B987, UniRef:UniRef90_G2I6W8
contig_1	cds	1310186	1312537	-	EMBJFE_01164		TonB-dependent receptor	RefSeq:WP_223846546.1, SO:0001217, UniParc:UPI0007DCD676, UniRef:UniRef100_A0A858JJL2, UniRef:UniRef50_A0A0D6MQT1, UniRef:UniRef90_A0A858JJL2
contig_1	cds	1312555	1312710	-	EMBJFE_01165		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A858JL41, UniRef:UniRef90_A0A858JL41
contig_1	cds	1312826	1313203	+	EMBJFE_01166		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0011B52B33, UniRef:UniRef90_UPI0011B52B33
contig_1	cds	1313326	1314564	+	EMBJFE_01167		NAD(P)-binding domain-containing protein	RefSeq:WP_039998633.1, SO:0001217, UniParc:UPI0002DB77A0, UniRef:UniRef100_A0A181CDA9, UniRef:UniRef50_A0A1U8N3F1, UniRef:UniRef90_A0A181CDA9
contig_1	cds	1314792	1315727	+	EMBJFE_01168	lysR	LysR family transcriptional regulator	RefSeq:WP_034929521.1, SO:0001217, UniParc:UPI0002D5460F, UniRef:UniRef100_A0A181CD76, UniRef:UniRef50_A0A0U5EUR4, UniRef:UniRef90_A0A181CD76
contig_1	cds	1315947	1317704	-	EMBJFE_01169		ABC transporter permease subunit	RefSeq:WP_007397592.1, SO:0001217, UniParc:UPI000207FF60, UniRef:UniRef100_A0A181CDE6, UniRef:UniRef50_A0A0D6MPL6, UniRef:UniRef90_A0A181CDE6
contig_1	cds	1317720	1318766	-	EMBJFE_01170		ABC transporter substrate-binding protein	RefSeq:WP_007397591.1, SO:0001217, UniParc:UPI000207FF5F, UniRef:UniRef100_A0A181CD78, UniRef:UniRef50_S9RET5, UniRef:UniRef90_A0A181CD78
contig_1	cds	1318801	1319943	-	EMBJFE_01171		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A5A9F338, UniRef:UniRef90_A0A858JQI8
contig_1	cds	1320283	1321620	+	EMBJFE_01172		LLM class flavin-dependent oxidoreductase	RefSeq:WP_007397588.1, SO:0001217, UniParc:UPI000207FF5C, UniRef:UniRef100_A0A858JN39, UniRef:UniRef50_A0A212AJ40, UniRef:UniRef90_A0A858JN39
contig_1	cds	1321717	1322643	+	EMBJFE_01173		Glyoxylate/hydroxypyruvate reductase A	RefSeq:WP_039998651.1, SO:0001217, UniParc:UPI00058684BC, UniRef:UniRef100_A0A181CDB0, UniRef:UniRef50_A0A0H2M684, UniRef:UniRef90_A0A181CDB0
contig_1	cds	1322794	1323222	-	EMBJFE_01174	ridA	RidA family protein	RefSeq:WP_034929509.1, SO:0001217, UniParc:UPI0004D7CC24, UniRef:UniRef100_A0A181CDI4, UniRef:UniRef50_A0A418SLL0, UniRef:UniRef90_A0A181CDI4
contig_1	cds	1323498	1324445	+	EMBJFE_01175		Nucleoside hydrolase	RefSeq:WP_039998629.1, SO:0001217, UniParc:UPI0002D28F5B, UniRef:UniRef100_A0A181CDA5, UniRef:UniRef50_W6WS86, UniRef:UniRef90_A0A181CDA5
contig_1	cds	1324516	1324746	-	EMBJFE_01176		hypothetical protein	
contig_1	cds	1324758	1325603	-	EMBJFE_01177	istB	IS21-like element helper ATPase IstB	GO:0005524, RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A6S6PR21, UniRef:UniRef50_A0A255YYW3, UniRef:UniRef90_A0A177JUJ6
contig_1	cds	1325600	1326826	-	EMBJFE_01178	istA	IS21 family transposase	GO:0004803, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A6S6PX27, UniRef:UniRef50_A0AA37M8I2, UniRef:UniRef90_A0A6S6PX27
contig_1	cds	1326955	1327551	-	EMBJFE_01179	novR	Decarboxylase NovR	RefSeq:WP_112210128.1, SO:0001217, UniParc:UPI0007DDB4B1, UniRef:UniRef100_A0A181CDU8, UniRef:UniRef50_A0A5M9IRL3, UniRef:UniRef90_A0A181CDU8
contig_1	cds	1327798	1328322	+	EMBJFE_01180		Flavin reductase	RefSeq:WP_007397582.1, SO:0001217, UniParc:UPI000207FF56, UniRef:UniRef100_A0A181CDN1, UniRef:UniRef50_A0A181CDN1, UniRef:UniRef90_A0A181CDN1
contig_1	cds	1328373	1329407	-	EMBJFE_01181		Ldh family oxidoreductase	RefSeq:WP_007397581.1, SO:0001217, UniParc:UPI000207FF55, UniRef:UniRef100_A0A181CDQ7, UniRef:UniRef50_A0A511BXD2, UniRef:UniRef90_A0A181CDQ7
contig_1	cds	1329778	1330917	+	EMBJFE_01182	argE	acetylornithine deacetylase	EC:3.5.1.16, GO:0006526, GO:0006592, GO:0008777, RefSeq:WP_007397579.1, SO:0001217, UniParc:UPI000207FF53, UniRef:UniRef100_A0A181CDN4, UniRef:UniRef50_A0A0U5ESR0, UniRef:UniRef90_A0A181CDN4
contig_1	cds	1330992	1331669	+	EMBJFE_01183		DUF1028 domain-containing protein	RefSeq:WP_007397578.1, SO:0001217, UniParc:UPI000207FE3B, UniRef:UniRef100_A0A181CDQ9, UniRef:UniRef50_E8T8J5, UniRef:UniRef90_A0A181CDQ9
contig_1	cds	1331777	1333168	-	EMBJFE_01184		Sodium:solute symporter	RefSeq:WP_007397577.1, SO:0001217, UniParc:UPI000207FE3A, UniRef:UniRef100_UPI000207FE3A, UniRef:UniRef50_G2I6X8, UniRef:UniRef90_A0A858JSP0
contig_1	cds	1333161	1333370	-	EMBJFE_01185		DUF3311 domain-containing protein	RefSeq:WP_050800590.1, SO:0001217, UniParc:UPI0006825F15, UniRef:UniRef100_A0A181CDQ2, UniRef:UniRef50_G2I6X9, UniRef:UniRef90_A0A181CDQ2
contig_1	tRNA	1333867	1333941	-	EMBJFE_01186	trnG	tRNA-Gly(gcc)	SO:0000260
contig_1	cds	1334172	1335149	+	EMBJFE_01187		Tetratricopeptide repeat protein	RefSeq:WP_039998628.1, SO:0001217, UniParc:UPI0002E9AB9F, UniRef:UniRef100_A0A181CDQ1, UniRef:UniRef50_A0A7H1NR36, UniRef:UniRef90_A0A181CDQ1
contig_1	cds	1335182	1335913	+	EMBJFE_01188		LON peptidase substrate-binding domain-containing protein	KEGG:K07157, SO:0001217, UniRef:UniRef50_A0A370FUV1, UniRef:UniRef90_UPI001A4AAA59
contig_1	cds	1335960	1336154	+	EMBJFE_01189	trm112	UPF0434 protein GLX_14730	COG:COG2835, COG:J, RefSeq:WP_034931738.1, SO:0001217, UniParc:UPI0003A3A43B, UniRef:UniRef100_G2I6Y8, UniRef:UniRef50_H0A1D0, UniRef:UniRef90_G2I6Y8
contig_1	cds	1336272	1337129	-	EMBJFE_01190	panC	pantoate--beta-alanine ligase	EC:6.3.2.1, GO:0004592, GO:0015940, KEGG:K01918, RefSeq:WP_007397568.1, SO:0001217, UniParc:UPI000207FE31, UniRef:UniRef100_A0A181CDW1, UniRef:UniRef50_Q3J5N0, UniRef:UniRef90_A0A181CDW1
contig_1	cds	1337554	1338951	+	EMBJFE_01191	cysG	siroheme synthase CysG	EC:1.3.1.76, EC:2.1.1.107, EC:4.99.1.4, GO:0004851, GO:0019354, GO:0043115, GO:0051266, GO:0051287, RefSeq:WP_007397566.1, SO:0001217, UniParc:UPI000207FE2F, UniRef:UniRef100_A0A181CDP3, UniRef:UniRef50_A9H259, UniRef:UniRef90_A0A181CDP3
contig_1	cds	1339057	1341120	+	EMBJFE_01192		FUSC family protein	RefSeq:WP_007397565.1, SO:0001217, UniParc:UPI000207FE2E, UniRef:UniRef100_A0A181CDR7, UniRef:UniRef50_A0A0M0EG51, UniRef:UniRef90_A0A181CDR7
contig_1	cds	1341120	1341314	+	EMBJFE_01193		DUF1656 domain-containing protein	RefSeq:WP_007397564.1, SO:0001217, UniParc:UPI000207FE2D, UniRef:UniRef100_A0A181CDP5, UniRef:UniRef50_G2I6Z2, UniRef:UniRef90_G2I6Z2
contig_1	cds	1341327	1342277	+	EMBJFE_01194		Major facilitator superfamily multidrug resistance transporter HlyD/EmrA/FusE	RefSeq:WP_007397563.1, SO:0001217, UniParc:UPI000207FE2C, UniRef:UniRef100_A0A181CDR9, UniRef:UniRef50_A0A4Y3M8X7, UniRef:UniRef90_G2I6Z3
contig_1	cds	1342595	1342822	-	EMBJFE_01195		Transposase	RefSeq:WP_034931731.1, SO:0001217, UniParc:UPI0002DA9211, UniRef:UniRef100_A0A181CDY9, UniRef:UniRef50_A0A0N1FCY2, UniRef:UniRef90_A0A181CDY9
contig_1	cds	1343034	1343531	+	EMBJFE_01196		hypothetical protein	RefSeq:WP_007397559.1, SO:0001217, UniParc:UPI000207FE28, UniRef:UniRef100_UPI000207FE28, UniRef:UniRef50_A0A318Q2P2, UniRef:UniRef90_A0A858JNA0
contig_1	cds	1343673	1344515	-	EMBJFE_01197		hypothetical protein	PFAM:PF00383.29
contig_1	cds	1344633	1344950	+	EMBJFE_01198		Helix-turn-helix transcriptional regulator	RefSeq:WP_007397556.1, SO:0001217, UniParc:UPI000207FE25, UniRef:UniRef100_A0A181CDS5, UniRef:UniRef50_A0A0M0EGY7, UniRef:UniRef90_A0A181CDS5
contig_1	cds	1345036	1345371	+	EMBJFE_01199		Lipoprotein	RefSeq:WP_007397555.1, SO:0001217, UniParc:UPI000207FE24, UniRef:UniRef100_UPI000207FE24, UniRef:UniRef50_A0A0M0EG41, UniRef:UniRef90_UPI000A9A224A
contig_1	cds	1345446	1346162	-	EMBJFE_01200		D-alanyl-D-alanine dipeptidase	EC:3.4.13.22, KEGG:K08641, RefSeq:WP_007397554.1, SO:0001217, UniParc:UPI000207FE23, UniRef:UniRef100_A0A181CDX1, UniRef:UniRef50_A0A0N0MG39, UniRef:UniRef90_A0A181CDX1
contig_1	cds	1346298	1346528	-	EMBJFE_01201		DUF2171 domain-containing protein	RefSeq:WP_007397553.1, SO:0001217, UniParc:UPI000207FE22, UniRef:UniRef100_A0A181CDQ3, UniRef:UniRef50_G2I701, UniRef:UniRef90_G2I701
contig_1	cds	1346708	1347166	-	EMBJFE_01202		Secreted protein	RefSeq:WP_223846547.1, SO:0001217, UniParc:UPI0007DD5485, UniRef:UniRef100_A0A858JR70, UniRef:UniRef50_A0A0M0EG16, UniRef:UniRef90_A0A858JR70
contig_1	cds	1347381	1349924	+	EMBJFE_01203	uvrA	excinuclease ABC subunit UvrA	GO:0003677, GO:0006289, GO:0009380, GO:0016887, KEGG:K03701, RefSeq:WP_007397550.1, SO:0001217, UniParc:UPI000207FE1F, UniRef:UniRef100_A0A181CDQ4, UniRef:UniRef50_Q9RYW8, UniRef:UniRef90_G2I703
contig_1	cds	1350032	1351432	-	EMBJFE_01204		Gluconate permease	RefSeq:WP_007397549.1, SO:0001217, UniParc:UPI000207FE1E, UniRef:UniRef100_A0A181CDT1, UniRef:UniRef50_A0A0M0EG36, UniRef:UniRef90_G2I704
contig_1	cds	1351706	1351885	+	EMBJFE_01205		Chloride channel protein	RefSeq:WP_034931719.1, SO:0001217, UniParc:UPI0004DAC781, UniRef:UniRef100_A0A181CDZ9, UniRef:UniRef50_A0A318QRU1, UniRef:UniRef90_A0A181CDZ9
contig_1	cds	1351931	1352455	-	EMBJFE_01206		DUF4189 domain-containing protein	RefSeq:WP_007397547.1, SO:0001217, UniParc:UPI000207FE1C, UniRef:UniRef100_UPI000207FE1C, UniRef:UniRef50_A0A371Z389, UniRef:UniRef90_A0A858JQT2
contig_1	cds	1352587	1353198	-	EMBJFE_01207		Invasion associated locus B (IalB) protein	RefSeq:WP_007397545.1, SO:0001217, UniParc:UPI000207FE1A, UniRef:UniRef100_UPI000207FE1A, UniRef:UniRef50_A0A0M0EG12, UniRef:UniRef90_A0A858JKH8
contig_1	cds	1353554	1354471	+	EMBJFE_01208		hypothetical protein	RefSeq:WP_099963284.1, SO:0001217, UniParc:UPI0002F74ED5, UniRef:UniRef100_A0A181CDT3, UniRef:UniRef50_A0A9N7H1N0, UniRef:UniRef90_A0A181CDT3
contig_1	cds	1354649	1355125	-	EMBJFE_01209		Surface-adhesin protein E-like domain-containing protein	RefSeq:WP_007397541.1, SO:0001217, UniParc:UPI000207FE16, UniRef:UniRef100_A0A181CDQ5, UniRef:UniRef50_A0A347WB39, UniRef:UniRef90_A0A181CDQ5
contig_1	cds	1355573	1355746	+	EMBJFE_01210		Lipoprotein	RefSeq:WP_007397540.1, SO:0001217, UniParc:UPI000207FE15, UniRef:UniRef100_A0A181CDY1, UniRef:UniRef50_D5QIH5, UniRef:UniRef90_A0A181CDY1
contig_1	cds	1355781	1355972	-	EMBJFE_01211		hypothetical protein	RefSeq:WP_034931712.1, SO:0001217, UniParc:UPI0002F8105D, UniRef:UniRef100_A0A181CDR5, UniRef:UniRef50_A0A2S3VY01, UniRef:UniRef90_A0A0N1FAU8
contig_1	cds	1356197	1356316	+	EMBJFE_01212		hypothetical protein	
contig_1	cds	1356329	1356505	-	EMBJFE_01213		DUF3553 domain-containing protein	RefSeq:WP_007397537.1, SO:0001217, UniParc:UPI000207FE12, UniRef:UniRef100_A0A181CDR4, UniRef:UniRef50_A0A2S3VXY6, UniRef:UniRef90_A0A181CDR4
contig_1	cds	1356723	1356884	+	EMBJFE_01214		hypothetical protein	RefSeq:WP_007397536.1, SO:0001217, UniParc:UPI000207FE11, UniRef:UniRef100_A0A181CDU0, UniRef:UniRef50_A0A181CDU0, UniRef:UniRef90_A0A181CDU0
contig_1	cds	1356906	1357385	-	EMBJFE_01215		Phosphate-starvation-inducible E	RefSeq:WP_007397535.1, SO:0001217, UniParc:UPI000207FE10, UniRef:UniRef100_A0A181CE07, UniRef:UniRef50_A0A433WSI3, UniRef:UniRef90_G2I717
contig_1	cds	1357622	1357798	+	EMBJFE_01216		hypothetical protein	RefSeq:WP_007397533.1, SO:0001217, UniParc:UPI000207FE0E, UniRef:UniRef100_A0A181CDT2, UniRef:UniRef50_A0A2S3VY06, UniRef:UniRef90_A0A181CDT2
contig_1	cds	1357964	1358266	+	EMBJFE_01217		Lipoprotein	RefSeq:WP_034931753.1, SO:0001217, UniParc:UPI0004D9F54D, UniRef:UniRef100_UPI0004D9F54D, UniRef:UniRef50_A0A347WB30, UniRef:UniRef90_UPI0012FD3C55
contig_1	cds	1358350	1358682	-	EMBJFE_01218		Quaternary ammonium compound resistance protein	KEGG:K03297, RefSeq:WP_007397532.1, SO:0001217, UniParc:UPI000207FE0D, UniRef:UniRef100_A0A181CDU4, UniRef:UniRef50_A0A099LFK5, UniRef:UniRef90_G2I719
contig_1	cds	1358686	1358871	-	EMBJFE_01219		hypothetical protein	SO:0001217, UniParc:UPI000207FE0C, UniRef:UniRef100_A0A181CDR3, UniRef:UniRef50_G2I720, UniRef:UniRef90_A0A181CDR3
contig_1	cds	1359038	1359139	+	EMBJFE_01220		Transposase	SO:0001217, UniRef:UniRef50_A0A4P5NQD2
contig_1	cds	1359209	1360261	-	EMBJFE_01221		Restriction endonuclease	KEGG:K07448, RefSeq:WP_112210132.1, SO:0001217, UniParc:UPI0007DDAC60, UniRef:UniRef100_A0A181CDS4, UniRef:UniRef50_A0A0D6Q6I6, UniRef:UniRef90_A0A181CDS4
contig_1	cds	1360355	1361014	+	EMBJFE_01222		GDSL family lipase	RefSeq:WP_223846549.1, SO:0001217, UniParc:UPI0003152E74, UniRef:UniRef100_A0A858JPR7, UniRef:UniRef50_G2I722, UniRef:UniRef90_A0A858JPR7
contig_1	cds	1361198	1361593	+	EMBJFE_01223		Secreted protein	RefSeq:WP_007397527.1, SO:0001217, UniParc:UPI000207FE08, UniRef:UniRef100_A0A181CDS6, UniRef:UniRef50_G2I723, UniRef:UniRef90_G2I723
contig_1	cds	1361614	1363380	-	EMBJFE_01224		Phosphoethanolamine transferase	RefSeq:WP_242448092.1, SO:0001217, UniParc:UPI0007DD0ABF, UniRef:UniRef100_UPI0007DD0ABF, UniRef:UniRef50_A0A4P5NUG4, UniRef:UniRef90_A0A858JK38
contig_1	cds	1363504	1364724	+	EMBJFE_01225	icd	NADP-dependent isocitrate dehydrogenase	COG:C, COG:COG0538, EC:1.1.1.42, GO:0000287, GO:0004450, GO:0006102, GO:0051287, KEGG:K00031, RefSeq:WP_007397524.1, SO:0001217, UniParc:UPI000207FE05, UniRef:UniRef100_A0A181CE17, UniRef:UniRef50_H2AZH0, UniRef:UniRef90_A0A0M0EG17
contig_1	cds	1364875	1366134	-	EMBJFE_01226		C4-dicarboxylate transporter	RefSeq:WP_007397523.1, SO:0001217, UniParc:UPI000207FE04, UniRef:UniRef100_A0A181CDU2, UniRef:UniRef50_A0A7H1NPD4, UniRef:UniRef90_G2I726
contig_1	cds	1366883	1367371	+	EMBJFE_01227		Rrf2 family transcriptional regulator	KEGG:K13771, SO:0001217, UniRef:UniRef50_A0A3M2RG68, UniRef:UniRef90_UPI000A01B906
contig_1	cds	1367451	1368194	-	EMBJFE_01228	dedA	VTT domain-containing protein	COG:COG0586, COG:M, KEGG:K03975, SO:0001217, UniParc:UPI0007DDC164, UniRef:UniRef100_UPI000207FCDF, UniRef:UniRef50_G2HZX7, UniRef:UniRef90_G2I728
contig_1	cds	1368387	1369031	-	EMBJFE_01229	bluB	5,6-dimethylbenzimidazole synthase	EC:1.13.11.79, GO:0009236, GO:0016722, GO:0032363, KEGG:K04719, RefSeq:WP_034931704.1, SO:0001217, UniParc:UPI0004DB06D8, UniRef:UniRef100_UPI0004DB06D8, UniRef:UniRef50_A0A0U5F6B5, UniRef:UniRef90_A0A858JJM3
contig_1	cds	1369045	1369671	-	EMBJFE_01230		hypothetical protein	RefSeq:WP_034931744.1, SO:0001217, UniParc:UPI0004D75232, UniRef:UniRef100_A0A858JN46, UniRef:UniRef50_G2I730, UniRef:UniRef90_A0A858JN46
contig_1	cds	1369829	1370059	-	EMBJFE_01231		hypothetical protein	RefSeq:WP_172459733.1, SO:0001217, UniParc:UPI0003149169, UniRef:UniRef100_UPI0003149169, UniRef:UniRef50_G2I731, UniRef:UniRef90_A0A858JSP4
contig_1	cds	1370246	1371115	-	EMBJFE_01232		Aldose 1-epimerase family protein	RefSeq:WP_007397515.1, SO:0001217, UniParc:UPI000207FCDA, UniRef:UniRef100_A0A181CDV7, UniRef:UniRef50_A0A0D6P2N4, UniRef:UniRef90_A0A181CDV7
contig_1	cds	1371177	1371680	-	EMBJFE_01233		DUF1579 domain-containing protein	RefSeq:WP_007397514.1, SO:0001217, UniParc:UPI000207FCD9, UniRef:UniRef100_UPI000207FCD9, UniRef:UniRef50_A0A0M0EGU8, UniRef:UniRef90_A0A858JN25
contig_1	cds	1371839	1372276	-	EMBJFE_01234		CHRD domain-containing protein	RefSeq:WP_034931742.1, SO:0001217, UniParc:UPI0004D3ED23, UniRef:UniRef100_A0A181CDW5, UniRef:UniRef50_G2I734, UniRef:UniRef90_A0A181CDW5
contig_1	cds	1372778	1373008	-	EMBJFE_01235		hypothetical protein	RefSeq:WP_039998582.1, SO:0001217, UniParc:UPI00031DC803, UniRef:UniRef100_UPI00031DC803, UniRef:UniRef50_UPI00031DC803, UniRef:UniRef90_UPI00031DC803
contig_1	cds	1373243	1373590	-	EMBJFE_01236	ridA	RidA family protein	RefSeq:WP_007397508.1, SO:0001217, UniParc:UPI000207FCD3, UniRef:UniRef100_A0A181CDV0, UniRef:UniRef50_P71394, UniRef:UniRef90_A0A181CDV0
contig_1	cds	1373605	1375752	-	EMBJFE_01237		FUSC family protein	RefSeq:WP_039998581.1, SO:0001217, UniParc:UPI0002F24A3E, UniRef:UniRef100_A0A858JJ38, UniRef:UniRef50_A0A0M0EG01, UniRef:UniRef90_A0A858JJ38
contig_1	cds	1376012	1376842	-	EMBJFE_01238	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	GO:0006396, GO:0008173, RefSeq:WP_039998580.1, SO:0001217, UniParc:UPI0002DDD920, UniRef:UniRef100_A0A181CDW3, UniRef:UniRef50_A0A347WB11, UniRef:UniRef90_A0A347WB11
contig_1	tRNA	1376962	1377047	+	EMBJFE_01239	trnY	tRNA-Tyr(gta)	SO:0000272
